Date,Close,High,Low,Open,Volume,Typical_Price,Money_Flow,Average,Daily_Return
2014-01-03,16.748722076416016,17.142531915588886,16.73169329293808,17.116526603758516,392467600,16.87431576164766,6622622208.61603,16.87431576164766,-0.021966006535928062
2014-01-06,16.84006118774414,16.928915467880078,16.520244311075544,16.639440891864165,412610800,16.763073655566586,6916625231.482254,16.763073655566586,0.00545349734214895
2014-01-07,16.71961784362793,16.902900044900544,16.65398287838947,16.852126200872366,317209200,16.75883358897265,5316056195.691143,16.75883358897265,-0.007152191596778046
2014-01-08,16.82550048828125,16.89051541201002,16.677821819687903,16.681535446469898,258529600,16.797945906659724,4342766236.070375,16.797945906659724,0.006332838803111418
2014-01-09,16.610639572143555,16.93076548249289,16.574415998997605,16.928907015439027,279148800,16.705273684544682,4663257102.712227,16.705273684544682,-0.01276995690483873
2014-01-10,16.49980354309082,16.743148650041576,16.44314675060042,16.713117210071836,304976000,16.562032981244272,5051022570.487953,16.562032981244272,-0.006672592501411501
2014-01-13,16.586183547973633,16.79578194633505,16.405067317483265,16.40599655110358,378492800,16.59567760393065,6281344484.2090025,16.59567760393065,0.005235214144048594
2014-01-14,16.91621971130371,16.92674551594376,16.645938344465797,16.66327632553013,332561600,16.82963452390442,5596890184.684893,16.82963452390442,0.019898258232551536
2014-01-15,17.255844116210938,17.343770766881416,17.079372428180925,17.13695844851925,391638800,17.22632910375776,6746498858.600764,17.22632910375776,0.020076849952491704
2014-01-16,17.159564971923828,17.24006108817534,17.079996436011175,17.179689000986706,229278000,17.159874165370116,3934381628.8877296,17.159874165370116,-0.005579509390483017
2014-01-17,16.73912239074707,17.092065764215693,16.71528308802679,17.073800208857744,426739600,16.848823747663186,7190060306.548289,16.848823747663186,-0.0245019370750178
2014-01-21,16.999187469482422,17.03014648702136,16.731383039192597,16.749030208290712,328526800,16.92023899856546,5558751973.433915,16.92023899856546,0.015536362819063232
2014-01-22,17.074737548828125,17.253684520698766,16.960185494736542,17.056161137868138,379985200,17.096202521421144,6496303934.342718,17.096202521421144,0.004444334735488553
2014-01-23,17.21930694580078,17.229214357813422,16.867292893286194,17.026117371874033,403239200,17.1052713989668,6897515954.702253,17.1052713989668,0.008466859098667623
