Date,Close,High,Low,Open,Volume,Typical_Price,Money_Flow,Average,Daily_Return
2014-01-03,0.3689351975917816,0.37482120330872737,0.36775799644839247,0.3741148770093561,259332000,0.37050479911630047,96083750.56442843,0.37050479911630047,-0.011979717324961836
2014-01-06,0.3738793730735779,0.37670464959570743,0.36917054144778444,0.37270214411711716,409492000,0.3732515213723566,152843511.98980907,0.3732515213723566,0.013401203013616803
2014-01-07,0.3800009787082672,0.38141363166382264,0.3750567494972157,0.37764657582680566,333288000,0.37882378662310184,126257422.19604036,0.37882378662310184,0.016373210386989134
2014-01-08,0.3851805627346039,0.38706409004300735,0.38000085561982266,0.38141350811779706,308192000,0.384081836132478,118370949.24134065,0.384081836132478,0.013630449173956283
2014-01-09,0.37081873416900635,0.3800008920869523,0.36964153299661895,0.3792945657701819,292172000,0.3734870530841925,109122459.27371469,0.3734870530841925,-0.037285963922050414
2014-01-10,0.37034785747528076,0.3745857876093499,0.3670517051858336,0.37199596168669624,218492000,0.37066178342348804,80986634.38376474,0.370661783423488,-0.001269829839586789
2014-01-13,0.36163654923439026,0.37270223467362357,0.36093022291556903,0.3703478323220126,243332000,0.36508966894119427,88837999.32279868,0.36508966894119427,-0.02352196202855572
2014-01-14,0.3729376196861267,0.37364394587909605,0.3618719081518715,0.36352001195769496,241828000,0.36948449123903143,89351695.5473525,0.36948449123903143,0.0312498017019065
2014-01-15,0.3769401013851166,0.37835275378615,0.3729376236711021,0.37458569942785097,175044000,0.3760768262807896,65829991.979494534,0.3760768262807896,0.010732308803704127
2014-01-16,0.37811732292175293,0.3788236491606722,0.3752920460327627,0.37694012187911646,220652000,0.37741100603839595,83276493.30438414,0.37741100603839595,0.003123099750624858
2014-01-17,0.37646931409835815,0.38259077183654777,0.3741149115939301,0.37811739023811947,340400000,0.3777249991762787,128577589.71960528,0.3777249991762787,-0.004358458931900899
2014-01-21,0.37788185477256775,0.3802362565788337,0.37387937731525234,0.37694007721005135,246076000,0.37733249622221793,92852471.3403785,0.37733249622221793,0.003752073864486505
2014-01-22,0.37741103768348694,0.3790591135863206,0.37293765672815243,0.37858823876646636,337940000,0.3764692693326533,127224024.87827685,0.3764692693326533,-0.0012459372767823496
2014-01-23,0.3759983777999878,0.38023630722912677,0.37317310086945754,0.3762338292386517,185028000,0.3764692619661907,69657354.60308033,0.3764692619661907,-0.003743027475216154
2014-01-24,0.3663454055786133,0.374350391542508,0.3663454055786133,0.37293773870573427,246696000,0.36901373423324485,91034212.18040457,0.36901373423324485,-0.02567290922331955
2014-01-27,0.3639908730983734,0.3715249533856109,0.36187189459882657,0.3663452749423029,233812000,0.3657959070276036,85527472.61393806,0.3657959070276036,-0.006427083414683676
2014-01-28,0.36752259731292725,0.3677580488017992,0.36187201418023845,0.36328466698008394,167996000,0.36571755343165496,61439086.10630431,0.36571755343165496,0.00970278233762012
2014-01-29,0.3639908730983734,0.36822880203078323,0.36375542168730696,0.3661098235312364,162944000,0.36532503227215457,59527522.05855396,0.36532503227215457,-0.009609543033204937
2014-01-30,0.37011241912841797,0.37081874546670796,0.3649327113587517,0.3661099125670048,202896000,0.3686212919846259,74791785.65851265,0.3686212919846259,0.016817855837803153
2014-01-31,0.3696414530277252,0.37176040345292916,0.3646971979466711,0.36493262129020276,335348000,0.3686996848091085,123642701.90136491,0.3686996848091085,-0.0012724947241755658
2014-02-03,0.36469727754592896,0.3727022343068525,0.3632846249096766,0.3722313594503317,431728000,0.36689471225415266,158398720.3320608,0.36689471225415266,-0.013375598005306522
2014-02-04,0.3668162524700165,0.3675225788344262,0.36257832235025017,0.3644618499664454,280692000,0.365639051218231,102631956.56454769,0.365639051218231,0.005810229619333196
2014-02-05,0.36352014541625977,0.36540367326677964,0.36069483960713233,0.3642264718685416,214676000,0.3632062194300572,77971658.36236696,0.3632062194300572,-0.00898571704923612
2014-02-06,0.36822882294654846,0.369170572510939,0.36352001899122477,0.36399089377342003,168380000,0.3669731381495707,61790937.00162472,0.3669731381495707,0.012953002989413154
2014-02-07,0.3736439645290375,0.37411483932562517,0.36587443215193843,0.3691705837947386,157248000,0.371211078668867,58372199.698521994,0.371211078668867,0.014705914488597926
2014-02-10,0.3748212456703186,0.3797655022580193,0.3729377180146854,0.37317316949664914,324372000,0.3758414886476744,121912455.35562344,0.3758414886476744,0.003150810003756055
2014-02-11,0.38259077072143555,0.3835325204937852,0.37505668834256334,0.37694018788726263,235384000,0.3803933265192614,89538502.76940982,0.3803933265192614,0.020728614348480168
2014-02-12,0.3962462246417999,0.3990715294777619,0.38376788850525295,0.38376788850525295,744528000,0.39302854754160493,292620758.44405603,0.39302854754160493,0.035692063074639346
2014-02-13,0.40872451663017273,0.41107894642805703,0.399071486372255,0.4061346915658603,902836000,0.4062916498101616,366814727.94800705,0.4062916498101616,0.031491257739182155
2014-02-14,0.42167383432388306,0.422615583968595,0.4047221161855648,0.4049575676300867,817536000,0.4163371781593476,340370631.28368044,0.4163371781593476,0.03168226315483613
