Date,Close,High,Low,Open,Volume,Typical_Price,Money_Flow,Average,Daily_Return
2014-05-29,40.440277099609375,40.585430219293535,40.200769468617594,40.462049513838345,11741000,40.40882559584017,474440021.3207594,40.40882559584017,0.004869379102267812
2014-05-30,40.33140563964844,40.55639738346183,40.142704940908644,40.33866495611037,11991900,40.34350265467297,483795249.48457277,40.34350265467297,-0.0026921541534636884
2014-06-02,40.1717529296875,40.38948822879509,39.93224797673623,40.38948822879509,9440000,40.16449637840628,379152845.81215525,40.16449637840628,-0.003958520845700142
2014-06-03,40.35317611694336,40.39672370777284,39.98303128505539,39.98303128505539,9131500,40.24431036992386,367490920.1429597,40.24431036992386,0.004516187968531149
2014-06-04,40.4112548828125,40.4475431712774,40.09917061850027,40.29513069855346,9727800,40.31932289086339,392218309.2177409,40.31932289086339,0.0014392613285465483
2014-06-05,41.10072708129883,41.12249949198923,40.27334225164943,40.57816707578643,16803400,40.8321896083125,686119614.8643183,40.8321896083125,0.017061390458814163
2014-06-06,41.347496032714844,41.463620184274504,41.11524772959552,41.19508083429053,15399800,41.30878798219496,636147073.1682059,41.30878798219496,0.006004004525951512
2014-06-09,41.674102783203125,41.85554698431833,41.296701281268035,41.30395783112038,11999700,41.60878368292983,499292921.5600531,41.60878368292983,0.007899069637248735
2014-06-10,42.02248001098633,42.05150898034444,41.65233227332649,41.71039574928055,11609200,41.90877375488575,486527336.2752197,41.90877375488575,0.00835956156262152
2014-06-11,41.56521987915039,41.94262398586322,41.35474403276134,41.717632277452424,14232200,41.620862632591646,592356441.1595708,41.620862632591646,-0.01088132189524249
2014-06-12,41.398292541503906,41.67408562021129,41.274909095877845,41.420064950713005,11670200,41.449095752531015,483719237.25118744,41.449095752531015,-0.00401603403354589
2014-06-13,41.398292541503906,41.85552974660082,41.282168411359315,41.391033226022444,12040800,41.51199689982135,499837652.27136886,41.51199689982135,0.0
2014-06-16,41.27492904663086,41.33299252407769,40.88301164834071,41.26041317726915,11199100,41.16364440634975,460995770.0711515,41.16364440634975,-0.002979917462764159
2014-06-17,41.674102783203125,41.79748627964324,41.137029498328644,41.21686538979834,11200500,41.53620618705833,465226277.39814687,41.53620618705833,0.00967109443413694
2014-06-18,41.93537902832031,41.95715421311709,41.3329857755677,41.579749977189124,13729400,41.74183967233503,573090413.5973566,41.74183967233503,0.006269510983269333
2014-06-19,41.587005615234375,41.87005809382424,41.52168559951222,41.87005809382424,11624400,41.65958310285694,484267657.82085025,41.65958310285694,-0.008307386773603986
2014-06-20,41.7684440612793,41.92811580414935,41.62328818308998,41.87005234542639,17124800,41.77328268283954,715359111.2870907,41.77328268283954,0.004362863912915627
2014-06-23,42.23294448852539,42.25471967183129,41.54345884964852,41.761191302379025,16007700,42.0103743366684,672489469.2690867,42.0103743366684,0.011120845836742665
2014-06-24,41.674102783203125,42.182147100049455,41.58701034188109,42.007962217405385,12322900,41.81442007504456,515274917.1427666,41.81442007504456,-0.013232364261840712
2014-06-25,41.75392150878906,41.906336679215144,41.274909125521376,41.52893256381975,14836600,41.645055771175194,617871034.4546179,41.645055771175194,0.0019153075952509369
2014-06-26,41.65231704711914,41.72489636552999,41.07895289045399,41.61602877222267,11854400,41.48538876770104,491784392.6078352,41.48538876770104,-0.0024334112341647396
2014-06-27,41.75392150878906,41.877304954503735,41.54344842617546,41.60876842246731,10178600,41.72489162982276,424700981.9433139,41.72489162982276,0.0024393471689698742
2014-06-30,41.81924057006836,41.935364697699995,41.64505576292969,41.68860058040556,11549000,41.79988701023268,482746895.08117723,41.79988701023268,0.0015643814740982087
2014-07-01,42.07505416870117,42.38201276356655,41.71693906065985,41.768098361808605,14472200,42.05800199764252,608671816.510282,42.05800199764252,0.006117126833142583
2014-07-02,41.636531829833984,42.009264160756985,41.52690319769502,41.85578630613998,19189900,41.724233062761996,800683860.0510964,41.724233062761996,-0.01042238322757516
2014-07-03,41.69499588012695,42.133507594323376,41.658453934270185,41.826549115588705,12599800,41.828985802906836,527036855.3194655,41.828985802906836,0.001404152740960951
2014-07-07,41.41728210449219,41.65115674815755,41.21995499147888,41.57807005077074,13916100,41.42946461470954,576536572.5247594,41.42946461470954,-0.006660602064410659
2014-07-08,40.75221633911133,41.27112223257143,40.65720779617288,41.183418178819515,18343400,40.89351545595188,750126111.4147077,40.89351545595188,-0.016057687312821645
2014-07-09,40.942230224609375,41.01531413243016,40.64258174178836,40.83991163847133,10914300,40.8667086996093,446031518.7601458,40.8667086996093,0.004662663839357428
2014-07-10,40.60603713989258,40.788749685501934,40.16752535764682,40.240612048673874,12436600,40.52077072768044,503940617.2318706,40.52077072768044,-0.00821140135435805
2014-07-11,40.78144454956055,40.86183852541728,40.335625438335036,40.40871213819231,10230000,40.65963617110429,415948078.0303969,40.65963617110429,0.004319737212072017
2014-07-14,41.13956832885742,41.54153547801109,41.073791683506975,41.31497085781,14004400,41.25163183012516,577704352.8018048,41.251631830125156,0.00878153736956655
2014-07-15,42.586639404296875,42.89359513504728,42.21390425927468,42.35276757478073,36178000,42.56471293287294,1539906184.4854774,42.56471293287294,0.03517467815588149
2014-07-16,42.9082145690918,43.10554445763101,42.61587616190101,42.76204397151027,20507500,42.876545062874605,879290747.8769009,42.876545062874605,0.007551081026658135
2014-07-17,42.28700256347656,43.01785292845066,42.21391585419542,42.79859837655301,17013500,42.50625711537421,723180205.4324192,42.50625711537421,-0.014477694116471485
2014-07-18,42.55739974975586,42.74011226943777,42.31622067352106,42.6304864304117,12803300,42.537910897571564,544625634.594878,42.537910897571564,0.006394333243965544
2014-07-21,42.5647087097168,42.68895188165712,42.31621957786442,42.47700469520063,9141400,42.52329338974611,388722434.19302505,42.52329338974611,0.00017174357465243872
2014-07-22,42.87898635864258,42.97399767959524,42.65973182319023,42.6962737811035,10375200,42.837571953809345,444448376.5351627,42.837571953809345,0.007383526363802906
2014-07-23,43.12016296386719,43.259023501945194,42.76935519295512,42.944757684424985,11122100,43.04951388625583,478800998.394326,43.04951388625583,0.005624587372644374
2014-07-24,43.2443962097168,43.375949442026624,43.11284576537866,43.171312319754314,9844100,43.24439713904069,425702169.8764305,43.24439713904069,0.0028810940708574595
2014-07-25,43.127471923828125,43.317494549643435,43.00322871984864,43.06169528996474,10500600,43.1493983977734,453094572.8156594,43.1493983977734,-0.0027038020214604774
2014-07-28,43.259029388427734,43.31018868773232,42.87898688789887,43.076316808633436,12382800,43.14940165468631,534310410.8096496,43.14940165468631,0.003050433024035515
2014-07-29,42.85706329345703,43.21518118510999,42.710892668538015,43.21518118510999,13498800,42.92771238236835,579472603.9071139,42.927712382368355,-0.009292073831832948
2014-07-30,43.05438232421875,43.32479609970986,42.8351278363078,43.13477628697959,11815700,43.07143542007881,508919159.4930252,43.07143542007881,0.00460411926525639
2014-07-31,42.148128509521484,42.88628875201056,42.14082123443494,42.86436413877875,15955900,42.391746165322324,676398462.6392665,42.391746165322324,-0.02104904926687301
2014-08-01,41.27842330932617,42.016583650341545,40.90569089477383,41.94349694985992,23915400,41.40023261814718,990103123.1560371,41.40023261814718,-0.020634491517193765
2014-08-04,41.40266799926758,41.64384713331265,41.17610341688497,41.592687838576644,13543900,41.4075395164884,560819574.4573672,41.4075395164884,0.003009918499317754
2014-08-05,40.97147750854492,41.3661346353619,40.63528418040517,41.24189139624641,16863300,40.99096544143733,691242947.5285902,40.99096544143733,-0.010414558084282932
2014-08-06,41.09571075439453,41.431901212809436,40.80337231628387,40.847221548615565,12190600,41.11032809449595,501159565.6687623,41.11032809449595,0.0030321885712738528
2014-08-07,40.86183547973633,41.431897756270196,40.69374026455255,41.388048527596716,11743800,40.99582450018636,481446763.76528853,40.99582450018636,-0.005690989895659415
2014-08-08,41.17610168457031,41.19071902359027,40.66450597076115,40.84721852655211,12213200,41.01044222630724,500868732.9983356,41.01044222630724,0.00769094684916527
2014-08-11,41.16148376464844,41.35150638125381,41.051855117532085,41.32227170362648,9066800,41.18828175447811,373445913.01150215,41.18828175447811,-0.000355009807238571
2014-08-12,41.183406829833984,41.32957742450038,41.02262168487593,41.095705588223026,11289600,41.17853531307009,464889192.2704361,41.17853531307009,0.0005326111495616015
2014-08-13,41.453826904296875,41.54152815330947,41.30034623355929,41.4318995010644,7012600,41.431900430388545,290545344.9581427,41.431900430388545,0.006566238572254246
2014-08-14,41.64384841918945,41.65846575927573,41.43921123392668,41.49037053024237,8275900,41.58050847079729,344116130.0534713,41.58050847079729,0.004583931788282758
2014-08-15,41.47575378417969,42.02389149938911,41.21264723480355,41.833871651491116,12727400,41.57076417279078,529087743.9327774,41.57076417279078,-0.004036481770793965
2014-08-18,41.826560974121094,41.97273158696173,41.483060452141494,41.556147152548085,8881400,41.760784337741434,370894230.0172168,41.760784337741434,0.00845812692800818
2014-08-19,42.067745208740234,42.18468114782611,41.9069572470074,42.09697710253218,9040500,42.05312786785792,380181302.4893695,42.05312786785792,0.005766293689992041
2014-08-20,42.12619400024414,42.279671832757046,41.94348149830833,41.96540610638974,8121400,42.116449110436506,342044529.805499,42.116449110436506,0.0013893968220517472
2014-08-21,42.75475311279297,42.95208307710112,42.09698656509913,42.140838597603164,12745500,42.60127425166441,542974540.9745888,42.601274251664414,0.014920861650715045
2014-08-22,42.747432708740234,43.178634471385806,42.630496779275624,42.71088796555491,10228600,42.85218798646722,438317890.0383786,42.85218798646722,-0.00017121848495815772
2014-08-25,43.368656158447266,43.72677402592021,43.01784835511174,43.10554960895247,13996800,43.37109284649307,607056512.3537942,43.37109284649307,0.014532415407019661
2014-08-26,43.66100311279297,43.81448102412938,43.40520380592601,43.53675709792091,10281100,43.62689598094945,448532480.2697394,43.62689598094945,0.006740973325934263
2014-08-27,43.55135726928711,43.81446374954278,43.50750525992054,43.74137706726517,11410900,43.62444209291681,497794146.2780644,43.62444209291681,-0.0025112992301757897
2014-08-28,43.23711013793945,43.39058805490412,42.981313609665015,43.302886786349035,9096100,43.20300393416952,392978844.0855994,43.20300393416952,-0.0072155531090477565
2014-08-29,43.44905090332031,43.59522152095092,43.288262945129375,43.368656924224844,8897900,43.444178456466865,386561955.48779655,43.444178456466865,0.004901825415822403
2014-09-02,43.609825134277344,43.63905980806466,43.229785526930094,43.45634727885189,8671100,43.49289015642403,377131199.8353684,43.49289015642403,0.0037002932771712516
2014-09-03,43.63175964355469,44.12142796341158,43.45635436021986,43.86563149601953,11791800,43.73651398906204,515732225.65622175,43.73651398906204,0.0005029717319389171
2014-09-04,43.63906478881836,43.953330597970876,43.434427624894774,43.58059822254259,9811900,43.675607670561334,428540694.9027808,43.675607670561334,0.00016742724390095276
2014-09-05,43.78522872924805,43.78522872924805,43.28094317140682,43.573281534282316,9600900,43.61713354330097,418763737.43587834,43.61713354330097,0.003349382969983772
2014-09-08,43.770606994628906,44.011788838038626,43.66098116505576,43.73406505143785,8090000,43.814458999241104,354458973.30386055,43.814458999241104,-0.00033394217738491605
2014-09-09,43.16401290893555,43.61713924278461,42.95937296141322,43.58059729114669,14868700,43.24684170437779,643024315.2498821,43.24684170437779,-0.01385848009299473
2014-09-10,43.28095245361328,43.52944164873396,43.06169514946907,43.22979315943895,9153800,43.2906964172721,396274376.86442536,43.2906964172721,0.0027091907539840143
2014-09-11,43.67560958862305,43.73407894668293,43.09824001163017,43.25171789457869,11467000,43.50264284897872,498844805.5492389,43.50264284897872,0.009118494687304857
2014-09-12,43.872947692871094,44.1506716196356,43.668310477346175,43.70485243897949,14359100,43.89730992995096,630325863.0151588,43.89730992995096,0.004518267886968408
2014-09-15,43.807167053222656,43.84371179949746,43.449051958700295,43.690231113872315,10685600,43.69997693714014,466960473.5595047,43.69997693714014,-0.0014993439718007373
2014-09-16,43.843719482421875,43.997197406968915,43.5733028100601,43.63907946171929,10947900,43.80473989981696,479569911.94920605,43.80473989981696,0.0008343938140260576
2014-09-17,44.07758331298828,44.28222050816266,43.719465433460435,43.814476754636836,15091800,44.02642308487046,664437971.912248,44.02642308487046,0.005334032635168295
2014-09-18,44.81573486328125,44.874204218580786,44.24567258897236,44.24567258897236,16973700,44.64520389027813,757794297.272414,44.64520389027813,0.016746642960242752
2014-09-19,44.66225051879883,45.203078037125714,44.56723922418447,45.122686867191,18739300,44.810855926703006,839724072.4672656,44.810855926703006,-0.003424786962674009
2014-09-22,44.516090393066406,44.91075021293464,44.43569641628148,44.538015009290454,13225200,44.62084567409418,590119608.2090303,44.62084567409418,-0.0032725651760630026
